location,listPrice,livingArea,additionalArea,plotArea,source,rooms,published,constructionYear,objectType,booliId,soldDate,soldPrice,soldPriceSource,url,rent,floor,isNewConstruction
"{'address': {'streetAddress': 'Smedsbo 35', 'city': 'Stråtenbo'}, 'position': {'latitude': 60.570267, 'longitude': 15.453711}, 'namedAreas': ['Smedsbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2395000.0,182.0,46.0,3970.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",6.0,2015-06-26 19:49:12,1968.0,Villa,1913143,2015-08-05,2200000,bid,https://www.booli.se/annons/1913143,,,
"{'address': {'streetAddress': 'Kapellvägen 26', 'city': 'Falun'}, 'position': {'latitude': 60.589484, 'longitude': 15.756513}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1500000.0,112.0,,687.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2015-07-07 18:55:17,1984.0,Villa,1912058,2015-07-24,1865000,bid,https://www.booli.se/annons/1912058,,,
"{'address': {'streetAddress': 'Klampvägen 48', 'city': 'Bjursås'}, 'position': {'latitude': 60.735045, 'longitude': 15.435973}, 'namedAreas': ['Bjursås'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1195000.0,112.0,101.0,2465.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",4.0,2015-06-17 12:14:06,1950.0,Villa,1907955,2015-07-10,1550000,bid,https://www.booli.se/annons/1907955,,,
"{'address': {'streetAddress': 'Hillersboda 45'}, 'position': {'latitude': 60.712395, 'longitude': 15.930627}, 'namedAreas': ['Hillersboda'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1175000.0,168.0,38.0,1896.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2015-06-19 00:34:23,1978.0,Villa,1910012,2015-07-10,1320000,bid,https://www.booli.se/annons/1910012,,,
"{'address': {'streetAddress': 'Frejavägen 27', 'city': 'Falun'}, 'position': {'latitude': 60.622369, 'longitude': 15.633006}, 'namedAreas': ['Britsarvet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3150000.0,123.0,144.0,1280.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2015-06-12 23:50:14,1964.0,Villa,1905833,2015-07-01,3600000,bid,https://www.booli.se/annons/1905833,,,
"{'address': {'streetAddress': 'Uddnäsvägen 15', 'city': 'Falun'}, 'position': {'latitude': 60.586201, 'longitude': 15.755998}, 'namedAreas': ['Uddnäs'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1750000.0,95.0,45.0,2341.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",,2015-06-12 19:43:08,1911.0,Villa,1905711,2015-07-01,1900000,bid,https://www.booli.se/annons/1905711,,,
"{'address': {'streetAddress': 'Backan 73'}, 'position': {'latitude': 60.746679, 'longitude': 15.574864}, 'namedAreas': ['Bjursås'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1475000.0,169.0,,18690.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2015-06-02 13:03:54,1975.0,Villa,1895909,2015-06-24,1525000,bid,https://www.booli.se/annons/1895909,,,
"{'address': {'streetAddress': 'Granatstigen 16', 'city': 'Falun'}, 'position': {'latitude': 60.581156, 'longitude': 15.638752}, 'namedAreas': ['Galgberget'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3675000.0,172.0,,1296.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",6.0,2015-05-30 01:11:53,2009.0,Villa,1894470,2015-06-22,4525000,bid,https://www.booli.se/annons/1894470,,,
"{'address': {'streetAddress': 'Krondiksvägen 14', 'city': 'Falun'}, 'position': {'latitude': 60.597012, 'longitude': 15.601981}, 'namedAreas': ['Krondiket'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2250000.0,162.0,61.0,1676.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",7.0,2015-06-05 04:57:53,1977.0,Villa,1898787,2015-06-21,2250000,bid,https://www.booli.se/annons/1898787,,,
"{'address': {'streetAddress': 'Jesper Svedbergsvägen 22', 'city': 'Falun'}, 'position': {'latitude': 60.62191, 'longitude': 15.63128}, 'namedAreas': ['Britsarvet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3650000.0,171.0,75.0,1128.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",7.0,2015-05-15 23:23:35,1964.0,Villa,1866741,2015-06-18,3650000,bid,https://www.booli.se/annons/1866741,,,
"{'address': {'streetAddress': 'Skansvägen 3', 'city': 'Falun'}, 'position': {'latitude': 60.58573, 'longitude': 15.742334}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2100000.0,120.0,57.0,1.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2015-05-23 22:08:28,1980.0,Villa,1888877,2015-06-12,2600000,bid,https://www.booli.se/annons/1888877,,,
"{'address': {'streetAddress': 'Blindgatan 56', 'city': 'Falun'}, 'position': {'latitude': 60.617117, 'longitude': 15.621247}, 'namedAreas': ['Östanfors'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2600000.0,112.0,0.0,240.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",4.0,2015-05-26 23:53:58,1982.0,Villa,1890343,2015-06-10,2800000,bid,https://www.booli.se/annons/1890343,,,
"{'address': {'streetAddress': 'Konstvaktaregatan 23', 'city': 'Falun'}, 'position': {'latitude': 60.602094, 'longitude': 15.623497}, 'namedAreas': ['Elsborg'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2475000.0,168.0,,456.0,"{'name': 'Länsförsäkringar Fastighetsförmedling', 'id': 64, 'type': 'Broker', 'url': 'https://www.lansfast.se/'}",6.0,2015-05-08 10:56:42,1929.0,Villa,1874103,2015-06-01,2990000,bid,https://www.booli.se/annons/1874103,,,
"{'address': {'streetAddress': 'Lyssfallsvägen 21', 'city': 'Enviken'}, 'position': {'latitude': 60.806333, 'longitude': 15.752729}, 'namedAreas': ['Enviken'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1150000.0,123.0,123.0,951.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",5.0,2015-05-12 21:50:39,1979.0,Villa,1878433,2015-05-27,1015000,bid,https://www.booli.se/annons/1878433,,,
"{'address': {'streetAddress': 'Hosjö Backe 14', 'city': 'Falun'}, 'position': {'latitude': 60.596658, 'longitude': 15.754338}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1575000.0,88.0,88.0,1.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",3.0,2015-04-18 04:47:45,1964.0,Villa,1857408,2015-05-26,1610000,bid,https://www.booli.se/annons/1857408,,,
"{'address': {'streetAddress': 'Sandbacksvägen 25', 'city': 'Svärdsjö'}, 'position': {'latitude': 60.736178, 'longitude': 15.90069}, 'namedAreas': ['Svärdsjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1450000.0,85.0,70.0,1131.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2015-05-05 23:35:23,1956.0,Villa,1847718,2015-05-26,1325000,bid,https://www.booli.se/annons/1847718,,,
"{'address': {'streetAddress': 'Hoppsveden 2'}, 'position': {'latitude': 60.670762, 'longitude': 15.448884}, 'namedAreas': ['Grycksbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1295000.0,136.0,60.0,4150.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2015-04-29 20:54:51,1950.0,Villa,1851858,2015-05-22,1730000,bid,https://www.booli.se/annons/1851858,,,
"{'address': {'streetAddress': 'Kavelmora 295'}, 'position': {'latitude': 60.58934, 'longitude': 15.431142}, 'namedAreas': ['Aspeboda'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1375000.0,109.0,,1.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",3.0,2015-04-27 17:38:49,1976.0,Villa,1863787,2015-05-16,1675000,bid,https://www.booli.se/annons/1863787,,,
"{'address': {'streetAddress': 'Sockenvägen 54', 'city': 'Falun'}, 'position': {'latitude': 60.595466, 'longitude': 15.689792}, 'namedAreas': ['Haraldsbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2495000.0,112.0,65.0,1170.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",4.0,2015-04-30 16:17:21,1954.0,Villa,1867655,2015-05-14,2700000,bid,https://www.booli.se/annons/1867655,,,
"{'address': {'streetAddress': 'Treffenbergsvägen 1', 'city': 'Falun'}, 'position': {'latitude': 60.61700663, 'longitude': 15.63072357}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3350000.0,177.0,91.0,1142.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",8.0,2015-04-13 21:03:03,1934.0,Villa,1852875,2015-05-11,4575000,bid,https://www.booli.se/annons/1852875,,,
"{'address': {'streetAddress': 'Sörbo 139'}, 'position': {'latitude': 60.538089, 'longitude': 15.51499}, 'namedAreas': ['Aspeboda'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1100000.0,130.0,40.0,8785.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",7.0,2015-04-18 03:57:50,1876.0,Villa,1857258,2015-05-10,2150000,bid,https://www.booli.se/annons/1857258,,,
"{'address': {'streetAddress': 'Jesper Svedbergsvägen 13A', 'city': 'Falun'}, 'position': {'latitude': 60.62033546, 'longitude': 15.63010437}, 'namedAreas': ['Britsarvet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3295000.0,156.0,0.0,825.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",6.0,2015-04-18 04:05:57,2004.0,Villa,1848913,2015-05-10,4000000,bid,https://www.booli.se/annons/1848913,,,
"{'address': {'streetAddress': 'Hemskogsvägen 14', 'city': 'Falun'}, 'position': {'latitude': 60.622119, 'longitude': 15.636382}, 'namedAreas': ['Britsarvet'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2990000.0,226.0,41.0,1.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",7.0,2015-04-13 04:33:08,1972.0,Villa,1852356,2015-05-05,3790000,bid,https://www.booli.se/annons/1852356,,,
"{'address': {'streetAddress': 'Österå 8'}, 'position': {'latitude': 60.661314, 'longitude': 15.631923}, 'namedAreas': ['79191'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2980000.0,204.0,103.0,1986.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2015-04-13 14:07:21,1978.0,Villa,1852475,2015-05-05,3410000,bid,https://www.booli.se/annons/1852475,,,
"{'address': {'streetAddress': 'Kniva 156'}, 'position': {'latitude': 60.55979866, 'longitude': 15.79010961}, 'namedAreas': ['Kniva'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1550000.0,130.0,0.0,2233.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2015-03-14 00:12:12,1909.0,Villa,1833031,2015-03-25,1725000,bid,https://www.booli.se/annons/1833031,,,
"{'address': {'streetAddress': 'Skarpskyttevägen 17', 'city': 'Falun'}, 'position': {'latitude': 60.614246, 'longitude': 15.607198}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2675000.0,132.0,65.0,961.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",6.0,2015-02-25 15:12:48,1969.0,Villa,1821384,2015-03-19,3250000,bid,https://www.booli.se/annons/1821384,,,
"{'address': {'streetAddress': 'Moränvägen 1', 'city': 'Falun'}, 'position': {'latitude': 60.618509, 'longitude': 15.601687}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3900000.0,205.0,5.0,1720.0,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",6.0,2015-02-17 15:51:59,1912.0,Villa,1817031,2015-03-18,4600000,bid,https://www.booli.se/annons/1817031,,,
"{'address': {'streetAddress': 'Överbackavägen 21', 'city': 'Danholn'}, 'position': {'latitude': 60.62394209, 'longitude': 15.79415084}, 'namedAreas': ['Danholn'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2050000.0,148.0,88.0,3020.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",6.0,2015-02-16 21:45:35,1963.0,Villa,1816863,2015-03-16,1750000,bid,https://www.booli.se/annons/1816863,,,
"{'address': {'streetAddress': 'Krokvägen 6', 'city': 'Falun'}, 'position': {'latitude': 60.59563991, 'longitude': 15.6351793}, 'namedAreas': ['Daglöstäkten'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3450000.0,139.0,63.0,868.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",6.0,2014-12-27 13:30:52,1924.0,Villa,1790083,2015-01-17,4140000,bid,https://www.booli.se/annons/1790083,,,
"{'address': {'streetAddress': 'Sundborns Boda 48A'}, 'position': {'latitude': 60.65151168, 'longitude': 15.74514811}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",850000.0,100.0,46.0,9938.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2014-12-02 10:26:30,1958.0,Villa,1781005,2014-12-30,1250000,bid,https://www.booli.se/annons/1781005,,,
"{'address': {'streetAddress': 'Solbacksvägen 2', 'city': 'Falun'}, 'position': {'latitude': 60.60065104, 'longitude': 15.65681348}, 'namedAreas': ['Nedre Norslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2675000.0,140.0,21.0,618.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2014-11-26 16:30:33,1921.0,Villa,1778585,2014-12-12,2910000,bid,https://www.booli.se/annons/1778585,,,
"{'address': {'streetAddress': 'Bomans väg 1', 'city': 'Falun'}, 'position': {'latitude': 60.595581, 'longitude': 15.753388}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1950000.0,87.0,87.0,1005.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-11-17 19:32:48,1961.0,Villa,1774526,2014-12-09,2250000,bid,https://www.booli.se/annons/1774526,,,
"{'address': {'streetAddress': 'Ängsvägen 9', 'city': 'Falun'}, 'position': {'latitude': 60.588647, 'longitude': 15.681834}, 'namedAreas': ['Haraldsbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2175000.0,84.0,68.0,1116.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-11-22 16:31:03,1948.0,Villa,1777398,2014-12-08,2420000,bid,https://www.booli.se/annons/1777398,,,
"{'address': {'streetAddress': 'Gamla Fruns väg 20'}, 'position': {'latitude': 60.636976, 'longitude': 15.581757}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1485000.0,89.0,,1882.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",3.0,2014-11-06 17:06:29,1985.0,Villa,1768160,2014-12-06,2700000,bid,https://www.booli.se/annons/1768160,,,
"{'address': {'streetAddress': 'Slalomvägen 17', 'city': 'Falun'}, 'position': {'latitude': 60.61637324, 'longitude': 15.66418431}, 'namedAreas': ['Järlinden'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2475000.0,104.3,30.0,646.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-11-14 19:32:21,1957.0,Villa,1773766,2014-12-05,2200000,bid,https://www.booli.se/annons/1773766,,,
"{'address': {'streetAddress': 'Månstigen 5', 'city': 'Falun'}, 'position': {'latitude': 60.594374, 'longitude': 15.682082}, 'namedAreas': ['Haraldsbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1975000.0,111.0,100.0,1155.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-11-20 10:32:35,1951.0,Villa,1775694,2014-12-05,2670000,bid,https://www.booli.se/annons/1775694,,,
"{'address': {'streetAddress': 'Hosjöstrand 156', 'city': 'Falun'}, 'position': {'latitude': 60.595852, 'longitude': 15.749907}, 'namedAreas': ['Hosjöstrand'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1850000.0,148.0,0.0,378.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2014-11-14 16:54:02,1977.0,Villa,1773464,2014-12-04,2100000,bid,https://www.booli.se/annons/1773464,,,
"{'address': {'streetAddress': 'Södra Mariegatan 13A', 'city': 'Falun'}, 'position': {'latitude': 60.61252, 'longitude': 15.62518}, 'namedAreas': ['Centrum'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",995000.0,79.5,,,"{'name': 'Mäklarhuset', 'id': 204, 'type': 'Broker', 'url': 'http://www.maklarhuset.se/'}",3.0,2014-11-04 15:16:35,,Villa,1766629,2014-11-23,1270000,bid,https://www.booli.se/annons/1766629,,,
"{'address': {'streetAddress': 'Åsgatan 58', 'city': 'Falun'}, 'position': {'latitude': 60.61300579, 'longitude': 15.62494957}, 'namedAreas': ['Östanfors'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3200000.0,196.0,15.0,673.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",5.0,2014-09-29 23:05:22,1768.0,Villa,1745203,2014-11-22,3100000,bid,https://www.booli.se/annons/1745203,,,
"{'address': {'streetAddress': 'Pilsundsvägen 18', 'city': 'Falun'}, 'position': {'latitude': 60.573078, 'longitude': 15.645562}, 'namedAreas': ['Källviken'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2985000.0,130.0,170.0,1472.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2014-10-17 14:13:08,1974.0,Villa,1756959,2014-11-05,3540000,bid,https://www.booli.se/annons/1756959,,,
"{'address': {'streetAddress': 'Bengtsgårdsvägen 50', 'city': 'Sågmyra'}, 'position': {'latitude': 60.71307585, 'longitude': 15.30264157}, 'namedAreas': ['Sågmyra'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",725000.0,141.0,,2600.0,"{'name': 'Länsförsäkringar Fastighetsförmedling', 'id': 64, 'type': 'Broker', 'url': 'https://www.lansfast.se/'}",5.0,2014-09-16 17:27:49,1921.0,Villa,1737047,2014-10-16,745000,bid,https://www.booli.se/annons/1737047,,,
"{'address': {'streetAddress': 'Ekpersvägen 5', 'city': 'Falun'}, 'position': {'latitude': 60.616039, 'longitude': 15.609826}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2375000.0,128.0,66.0,580.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",6.0,2014-09-12 16:49:21,1930.0,Villa,1735221,2014-10-09,2900000,bid,https://www.booli.se/annons/1735221,,,
"{'address': {'streetAddress': 'Lingvägen 114', 'city': 'Linghed'}, 'position': {'latitude': 60.78151952, 'longitude': 15.87230355}, 'namedAreas': ['Linghed'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",995000.0,233.0,45.0,2965.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",9.0,2014-08-29 16:51:25,1909.0,Villa,1724245,2014-10-08,800000,bid,https://www.booli.se/annons/1724245,,,
"{'address': {'streetAddress': 'Granvägen 6', 'city': 'Svärdsjö'}, 'position': {'latitude': 60.741861, 'longitude': 15.915266}, 'namedAreas': ['Borg'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1625000.0,106.0,96.0,1418.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",5.0,2014-09-12 13:41:47,1970.0,Villa,1734761,2014-10-04,1775000,bid,https://www.booli.se/annons/1734761,,,
"{'address': {'streetAddress': 'Blixas 11'}, 'position': {'latitude': 60.62273, 'longitude': 15.825361}, 'namedAreas': ['Falun'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",895000.0,75.0,,1224.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",4.0,2014-09-08 01:03:13,,Villa,1730539,2014-09-26,1320000,bid,https://www.booli.se/annons/1730539,,,
"{'address': {'streetAddress': 'Centralvägen 46B', 'city': 'Falun'}, 'position': {'latitude': 60.589094, 'longitude': 15.752452}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1595000.0,114.0,14.0,723.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-09-05 19:43:52,1991.0,Villa,1730150,2014-09-25,1980000,bid,https://www.booli.se/annons/1730150,,,
"{'address': {'streetAddress': 'Östborn 41'}, 'position': {'latitude': 60.616164, 'longitude': 15.768483}, 'namedAreas': ['Östborn'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1650000.0,127.0,87.0,1820.0,"{'name': 'Slagga.se', 'id': 1401, 'type': 'Broker', 'url': 'http://www.slagga.se/'}",7.0,2014-09-02 18:24:58,1946.0,Villa,1726805,2014-09-23,1700000,bid,https://www.booli.se/annons/1726805,,,
"{'address': {'streetAddress': 'Blomstervägen 16', 'city': 'Sundborn'}, 'position': {'latitude': 60.654742, 'longitude': 15.776938}, 'namedAreas': ['Sundborn'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1395000.0,98.0,11.0,897.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",5.0,2014-09-05 19:37:26,1961.0,Villa,1730078,2014-09-23,1960000,bid,https://www.booli.se/annons/1730078,,,
"{'address': {'streetAddress': 'Lövåsvägen 48', 'city': 'Falun'}, 'position': {'latitude': 60.587174, 'longitude': 15.695876}, 'namedAreas': ['Korsnäs'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2150000.0,117.0,57.0,938.0,"{'name': 'SkandiaMäklarna', 'id': 1570, 'type': 'Broker', 'url': 'http://www.skandiamaklarna.se/'}",4.0,2014-08-18 16:35:54,1982.0,Villa,1714785,2014-09-19,2350000,bid,https://www.booli.se/annons/1714785,,,
"{'address': {'streetAddress': 'Lisselbovägen 59'}, 'position': {'latitude': 60.551851, 'longitude': 15.846712}, 'namedAreas': ['Lisselbo'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",1150000.0,80.0,0.0,1315.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",3.0,2014-08-30 01:09:08,1992.0,Villa,1724869,2014-09-15,1365000,bid,https://www.booli.se/annons/1724869,,,
"{'address': {'streetAddress': 'Bryggarvägen 8', 'city': 'Falun'}, 'position': {'latitude': 60.587172, 'longitude': 15.755802}, 'namedAreas': ['Hosjö'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2050000.0,146.0,70.0,1816.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",5.0,2014-08-15 16:37:54,1947.0,Villa,1713329,2014-09-15,2250000,bid,https://www.booli.se/annons/1713329,,,
"{'address': {'streetAddress': 'Trotzgatan 83B', 'city': 'Falun'}, 'position': {'latitude': 60.615933, 'longitude': 15.623015}, 'namedAreas': ['Östanfors'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",2195000.0,105.0,9.0,208.0,"{'name': 'Fastighetsbyrån', 'id': 1573, 'type': 'Broker', 'url': 'http://www.fastighetsbyran.se/'}",4.0,2014-08-27 10:31:32,1987.0,Villa,1720656,2014-09-13,2625000,bid,https://www.booli.se/annons/1720656,,,
"{'address': {'streetAddress': 'Ringvägen 27', 'city': 'Falun'}, 'position': {'latitude': 60.614579, 'longitude': 15.601048}, 'namedAreas': ['Stenslund'], 'region': {'municipalityName': 'Falun', 'countyName': 'Dalarnas län'}}",3250000.0,189.0,122.0,1660.0,"{'name': 'Svensk Fastighetsförmedling', 'id': 713, 'type': 'Broker', 'url': 'http://www.svenskfast.se/'}",7.0,2014-08-11 16:32:21,1968.0,Villa,1709745,2014-09-04,3200000,bid,https://www.booli.se/annons/1709745,,,
